T_K,P_GPa,x_B,k,S_cc,a,b,S_cc0
1800,10,0.3000,1.3100,1.155602e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.3300,1.166850e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.3600,1.231502e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.3700,1.201634e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.4000,1.405501e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.4200,1.226256e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.4500,1.339040e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.4800,1.253108e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.4900,1.333745e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.5000,1.421221e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.5200,2.049964e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.5400,1.501197e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.5800,1.524109e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.5900,1.432452e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6000,1.381793e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6100,1.765805e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6300,1.567476e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6400,1.807445e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6600,1.980917e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6700,1.883899e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.6800,1.767133e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7000,2.063208e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7100,1.665302e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7200,2.068037e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7300,2.002323e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7500,2.198930e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.7700,2.032933e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8000,1.695478e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8300,2.344726e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8400,2.593542e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8500,2.341016e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8700,2.103155e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.8800,2.351143e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9000,2.236005e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9200,2.248572e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9300,2.442682e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9500,2.494035e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9600,2.645120e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9800,2.987228e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,1.9900,2.756751e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0100,2.987248e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0200,3.086117e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0300,2.481956e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0400,3.074433e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0500,3.001240e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0800,3.215433e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.0900,2.892874e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.1300,3.138121e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.1400,3.348356e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.1700,3.328037e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.1800,2.880849e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.1900,2.903641e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.2100,3.176410e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.2300,4.071752e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.2400,3.201019e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.2500,2.791561e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.2600,3.754036e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.3100,3.495243e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.3300,3.517430e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.3500,3.133548e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.3600,3.203428e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.3700,3.417647e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.4000,3.010228e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.4300,3.319012e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.4400,3.319356e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.5400,3.038660e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.5700,3.277419e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.5900,3.303611e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.6000,3.524594e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.6600,2.937181e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.7000,2.983262e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.7700,3.036002e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.3000,2.9100,2.832306e-01,5.744328e-02,2.213914e-11,5.744328e-02
1800,10,0.4000,0.3600,4.722575e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.4000,5.062614e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.5100,3.605812e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.5400,4.027150e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.6300,5.482102e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.6500,4.704354e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.7300,3.991595e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.7400,4.236688e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.7900,6.422541e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.8300,5.683748e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.8700,5.341817e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.8900,6.082842e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.9500,8.393903e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,0.9700,6.553825e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.0100,8.030245e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.0300,7.033311e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.0700,9.663194e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.0900,8.919081e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.1000,8.257746e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.1600,9.158604e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.1900,8.213038e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.2000,8.111021e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.2400,9.838445e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.2600,9.114349e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.2700,1.112179e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.3000,9.856557e-02,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.3200,1.115359e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.3500,1.126136e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.3900,1.388711e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.4400,1.299411e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.4500,1.385886e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.4900,1.453685e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.5000,1.367237e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.5400,1.298722e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.5500,1.479000e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.5700,1.699013e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.5900,1.865631e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6100,1.801138e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6300,1.901159e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6400,2.064436e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6500,2.057356e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6700,2.045533e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.6900,2.171251e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7000,2.027152e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7100,2.060944e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7300,2.117251e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7400,2.120920e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7500,2.454916e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7700,2.209093e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.7800,2.717557e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.8200,2.543027e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.8800,2.819024e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.8900,3.211298e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9100,2.806955e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9200,2.930274e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9300,2.937546e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9500,3.282106e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9800,3.582301e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,1.9900,3.874815e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.0300,3.408433e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.0500,3.866450e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.0600,4.062726e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.0800,3.490267e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.0900,3.984976e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1000,3.764561e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1200,4.338417e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1300,3.635427e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1400,3.882181e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1500,3.365487e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1600,4.305218e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.1800,4.103932e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.2100,3.861237e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.2200,4.004506e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.2300,4.158616e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.2400,4.199778e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.2600,3.813660e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.3200,4.198966e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.3300,4.101696e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.3600,3.926138e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.3800,3.922681e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.4100,3.865114e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.4300,3.637349e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.4600,4.035224e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.4700,3.937385e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.4900,3.549287e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.5200,3.859606e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.5500,3.938220e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.6000,3.453220e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.6200,3.634131e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.6400,3.209555e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.6500,3.519753e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.7000,3.447277e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.7900,2.936686e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.8200,3.317514e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.4000,2.9800,2.637503e-01,4.611940e-02,1.089144e-11,4.611940e-02
1800,10,0.5000,0.3700,2.577165e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.4300,4.074133e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.4400,6.478186e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.5700,4.094470e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.5800,6.334081e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.6200,4.281893e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.7200,5.705101e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.7500,7.080082e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.8600,6.161208e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.8700,4.908626e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.8900,7.109037e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.9300,6.747457e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.9600,6.748230e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.9700,5.706514e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,0.9900,6.682043e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.0300,6.718536e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.0500,6.651491e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.1200,7.574802e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.1400,8.151564e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.1600,6.870334e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2000,8.518038e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2100,8.889338e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2200,8.850668e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2300,8.212701e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2400,9.789064e-02,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2800,1.020053e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.2900,1.034124e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.3300,1.064134e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.3400,1.336139e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.3600,1.196640e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.3800,1.116281e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4000,1.221151e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4100,1.285901e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4300,1.160521e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4400,1.324753e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4500,1.342922e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4800,1.664009e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.4900,1.513252e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5000,1.364215e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5300,1.608614e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5500,1.636161e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5600,1.623035e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5800,1.584078e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.5900,1.784663e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.6000,1.742947e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.6200,1.798737e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.6300,1.871577e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.6700,1.906217e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7100,2.394538e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7300,2.276995e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7400,2.219586e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7500,2.328938e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7600,2.350089e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7700,2.727927e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7800,2.644789e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.7900,2.530653e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8100,2.707324e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8200,3.251775e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8300,2.831249e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8500,3.485622e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8700,2.932170e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.8900,3.354330e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.9200,3.338298e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.9300,3.205888e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.9400,3.185083e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.9600,3.321090e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,1.9700,3.597564e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0000,3.849967e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0100,4.148298e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0200,3.934264e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0500,3.517349e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0700,3.938556e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.0900,4.631645e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1000,3.840378e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1100,4.294955e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1500,4.086722e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1600,4.509103e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1700,3.799650e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1800,4.096266e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.1900,3.779001e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.2000,4.423119e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.2200,4.601934e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.2300,4.597906e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.2700,4.554272e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.2900,4.415862e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.3200,4.641219e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.3600,4.222203e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.3800,5.008975e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.4400,4.272196e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.4600,4.025578e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.4700,4.231509e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.4800,4.092820e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.4900,4.256847e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.5800,4.010708e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.6400,3.968444e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.6500,3.525875e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.7100,3.160860e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.5000,2.8900,3.076784e-01,5.175061e-02,1.625737e-14,5.175061e-02
1800,10,0.6000,0.3800,6.957842e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.4400,3.112501e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.4600,4.462204e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.5800,7.105696e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.5900,6.067499e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.6300,6.385653e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.7400,5.963065e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.7600,6.591106e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.8700,6.817690e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.8800,5.609551e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.9100,7.737466e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.9500,7.907031e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.9800,7.455254e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,0.9900,7.729524e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.0100,6.942530e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.0500,7.862766e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.0800,7.563935e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.1400,8.195717e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.1500,8.408929e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.1800,9.252682e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.2200,9.701428e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.2400,9.353389e-02,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.2600,1.012281e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3000,1.061415e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3100,1.038607e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3200,1.036489e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3600,1.200755e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3700,1.175227e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.3800,1.193240e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.4200,1.302681e-01,6.006686e-02,2.116783e-16,6.006686e-02
1800,10,0.6000,1.4300,1.360535e-01,6.006686e-02,2.116783e-16,6.006686e-02
